steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,developers,steamUrl,review_count,review_score,followers,tags,publisher,tag_text,log_review_count,log_followers
2923300,Banana,2024-04-23,30708242,0.0,445670.0,39,Indie,"['Sky', 'AestheticSpartan', ""O'Brian""]",https://store.steampowered.com/app/2923300,90844,82,15299,"['2D', 'Anime', 'Arcade', 'Casual', 'Clicker', 'Colorful', 'Crafting', 'Dating Sim', 'Family Friendly', 'Fantasy', 'First-Person', 'Free to Play', 'Funny', 'Hidden Object', 'Idler', 'Mystery', 'Open World', 'Pixel Graphics', 'Simulation', 'Singleplayer']",Sky,2D Anime Arcade Casual Clicker Colorful Crafting Dating Sim Family Friendly Fantasy First-Person Free to Play Funny Hidden Object Idler Mystery Open World Pixel Graphics Simulation Singleplayer,11.41691003653654,9.635608107380527
2929730,Cat Bait,2024-08-27,11593,4.99,42862.0,5,Indie,['Mayni prod.'],https://store.steampowered.com/app/2929730,1148,97,4353,"['2D', 'Action', 'Action Roguelike', 'Bullet Hell', 'Casual', 'Cats', 'Cute', 'Early Access', 'Fantasy', 'Indie', 'Pixel Graphics', 'Psychological Horror', 'Roguelike', 'Roguelite', 'Singleplayer', 'Souls-like', 'Survival']",Mayni prod.,2D Action Action Roguelike Bullet Hell Casual Cats Cute Early Access Fantasy Indie Pixel Graphics Psychological Horror Roguelike Roguelite Singleplayer Souls-like Survival,7.046647277848756,8.378850241794492
2943280,Dustland Delivery,2024-07-11,84475,7.99,518368.0,7,Indie,['Neutron Star Studio'],https://store.steampowered.com/app/2943280,1021,89,12213,"['2D', 'Adventure', 'Building', 'Drama', 'Economy', 'Exploration', 'Indie', 'LGBTQ+', 'Management', 'Open World Survival Craft', 'Pixel Graphics', 'Post-apocalyptic', 'RPG', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy', 'Survival', 'Trading', 'Zombies']",Lilith Games,2D Adventure Building Drama Economy Exploration Indie LGBTQ+ Management Open World Survival Craft Pixel Graphics Post-apocalyptic RPG Sandbox Simulation Singleplayer Strategy Survival Trading Zombies,6.92951677076365,9.41033811378308
2951770,Leap Year,2024-06-13,69469,4.99,242723.0,2,Indie,['Daniel Linssen'],https://store.steampowered.com/app/2951770,2465,97,2360,"['2D', '2D Platformer', 'Action', 'Adventure', 'Exploration', 'Hand-drawn', 'Indie', 'Logic', 'Metroidvania', 'Multiplayer', 'Mystery', 'Nonlinear', 'Pixel Graphics', 'Platformer', 'Precision Platformer', 'Puzzle', 'Puzzle Platformer', 'Retro', 'Short', 'Singleplayer']",Daniel Linssen,2D 2D Platformer Action Adventure Exploration Hand-drawn Indie Logic Metroidvania Multiplayer Mystery Nonlinear Pixel Graphics Platformer Precision Platformer Puzzle Puzzle Platformer Retro Short Singleplayer,7.81035268372429,7.766840537085513
2951770,Leap Year,2024-06-13,69469,4.99,242723.0,2,Indie,['Daniel Linssen'],https://store.steampowered.com/app/2951770,2465,97,2360,"['2D', '2D Platformer', 'Action', 'Adventure', 'Exploration', 'Hand-drawn', 'Indie', 'Logic', 'Metroidvania', 'Multiplayer', 'Mystery', 'Nonlinear', 'Pixel Graphics', 'Platformer', 'Precision Platformer', 'Puzzle', 'Puzzle Platformer', 'Retro', 'Short', 'Singleplayer']",Sokpop Collective,2D 2D Platformer Action Adventure Exploration Hand-drawn Indie Logic Metroidvania Multiplayer Mystery Nonlinear Pixel Graphics Platformer Precision Platformer Puzzle Puzzle Platformer Retro Short Singleplayer,7.81035268372429,7.766840537085513
2990510,SkyBrew: Entropic Strategist,2024-10-08,16819,17.99,249946.0,5,Indie,['ATRIC Games'],https://store.steampowered.com/app/2990510,598,80,3522,"['2D', 'Base Building', 'Building', 'Card Game', 'Cooking', 'Early Access', 'Funny', 'Indie', 'Management', 'Open World', 'Pixel Graphics', 'Resource Management', 'Sandbox', 'Shop Keeper', 'Simulation', 'Singleplayer', 'Story Rich', 'Strategy', 'Time Management', 'Top-Down']",ATRIC Games,2D Base Building Building Card Game Cooking Early Access Funny Indie Management Open World Pixel Graphics Resource Management Sandbox Shop Keeper Simulation Singleplayer Story Rich Strategy Time Management Top-Down,6.395261598115449,8.167068178341237
2990640,Endoparasitic 2,2024-10-01,11434,11.99,114527.0,8,Indie,['Deep Root Interactive'],https://store.steampowered.com/app/2990640,536,86,2630,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Dark', 'Exploration', 'Horror', 'Lovecraftian', 'Minimalist', 'Nonlinear', 'Pixel Graphics', 'Sci-fi', 'Shooter', 'Singleplayer', 'Space', 'Stealth', 'Survival Horror', 'Top-Down', 'Zombies']",Deep Root Interactive,2D Action Action-Adventure Adventure Atmospheric Dark Exploration Horror Lovecraftian Minimalist Nonlinear Pixel Graphics Sci-fi Shooter Singleplayer Space Stealth Survival Horror Top-Down Zombies,6.285998094508865,7.875119281040293
2997980,Natsu no Sagashimono ~What We Found That Summer~,2024-09-27,50199,14.99,474646.0,6,AA,['pekoge-sutagio'],https://store.steampowered.com/app/2997980,847,89,9554,"['2D', 'Anime', 'Casual', 'Cute', 'Dating Sim', 'FPS', 'Hentai', 'JRPG', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'RPG', 'Sexual Content', 'Singleplayer']",Kagura Games,2D Anime Casual Cute Dating Sim FPS Hentai JRPG Mature NSFW Nudity Pixel Graphics RPG Sexual Content Singleplayer,6.742880635791903,9.164819856674374
3011030,NO-SKIN,2025-02-16,25463,6.99,140045.0,6,Indie,['NoEye-Soft'],https://store.steampowered.com/app/3011030,918,96,3681,"['2D', 'Atmospheric', 'Controller', 'Female Protagonist', 'Hidden Object', 'Horror', 'Inventory Management', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Procedural Generation', 'Psychological Horror', 'RPG', 'Resource Management', 'Roguelike', 'Roguelite', 'Stylized', 'Surreal', 'Turn-Based Combat', 'Turn-Based Strategy']",NoEye-Soft,2D Atmospheric Controller Female Protagonist Hidden Object Horror Inventory Management Multiple Endings Mystery Pixel Graphics Procedural Generation Psychological Horror RPG Resource Management Roguelike Roguelite Stylized Surreal Turn-Based Combat Turn-Based Strategy,6.823286122355687,8.211211361793023
3027930,Karate Survivor,2024-10-30,174965,4.99,573369.0,6,Indie,['Alawar'],https://store.steampowered.com/app/3027930,2773,86,7388,"['1980s', '2.5D', '2D', 'Action', 'Action Roguelike', 'Arcade', 'Bullet Hell', 'Casual', 'Combat', 'Controller', 'Crime', 'Fighting', 'Martial Arts', 'Pixel Graphics', 'PvE', 'Retro', 'Roguelike', 'Roguelite', 'Singleplayer', 'Top-Down']",Alawar,1980s 2.5D 2D Action Action Roguelike Arcade Bullet Hell Casual Combat Controller Crime Fighting Martial Arts Pixel Graphics PvE Retro Roguelike Roguelite Singleplayer Top-Down,7.928045600874777,8.907747686788648
3042190,Nomad Idle,2025-04-04,42172,9.99,350769.0,73,Indie,['The Fox Knocks'],https://store.steampowered.com/app/3042190,741,64,3970,"['2D', 'Auto Battler', 'Automation', 'Casual', 'Character Customization', 'Class-Based', 'Clicker', 'Colorful', 'Combat', 'Crafting', 'Cute', 'Fantasy', 'Idler', 'Magic', 'Pixel Graphics', 'PvE', 'RPG', 'Roguelike', 'Roguelite', 'Top-Down']",The Fox Knocks,2D Auto Battler Automation Casual Character Customization Class-Based Clicker Colorful Combat Crafting Cute Fantasy Idler Magic Pixel Graphics PvE RPG Roguelike Roguelite Top-Down,6.60934924316738,8.286773231131251
3059010,Commando Collection,2024-07-26,92103,4.99,290695.0,2,Indie,['Macrojoy'],https://store.steampowered.com/app/3059010,1254,97,3560,"['1980s', ""1990's"", '2D', '2D Platformer', 'Action', 'Arcade', ""Beat 'em up"", 'Bullet Hell', 'Cartoony', 'Combat', 'Military', 'Pixel Graphics', 'Quick-Time Events', 'Retro', ""Shoot 'Em Up"", 'Shooter', 'Superhero', 'Tanks', 'War', 'World War II']",Macrojoy,1980s 1990's 2D 2D Platformer Action Arcade Beat 'em up Bullet Hell Cartoony Combat Military Pixel Graphics Quick-Time Events Retro Shoot 'Em Up Shooter Superhero Tanks War World War II,7.134890851565884,8.177796683277778
3066570,Aotenjo: Infinite Hands,2025-01-19,79340,9.99,583765.0,9,Indie,['XO Cat'],https://store.steampowered.com/app/3066570,901,87,5131,"['2D', 'Card Game', 'Casual', 'Deckbuilding', 'Early Access', 'Indie', 'Mahjong', 'Management', 'Pixel Graphics', 'Replay Value', 'Resource Management', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Simulation', 'Singleplayer', 'Strategy']",XO Cat,2D Card Game Casual Deckbuilding Early Access Indie Mahjong Management Pixel Graphics Replay Value Resource Management Roguelike Roguelike Deckbuilder Roguelite Simulation Singleplayer Strategy,6.804614520062624,8.543250725735527
3069810,Rocket Rats,2024-12-17,26020,5.99,72917.0,5,Indie,['Gagonfe'],https://store.steampowered.com/app/3069810,1106,96,1397,"['2D', 'Action', 'Action Roguelike', 'Arcade', 'Bullet Hell', 'Casual', 'Colorful', 'Combat', 'Controller', 'Cute', 'Pixel Graphics', 'Retro', 'Roguelike', 'Roguelite', 'Shooter', 'Singleplayer', 'Space', 'Top-Down', 'Top-Down Shooter', 'Vampire']",Gagonfe,2D Action Action Roguelike Arcade Bullet Hell Casual Colorful Combat Controller Cute Pixel Graphics Retro Roguelike Roguelite Shooter Singleplayer Space Top-Down Top-Down Shooter Vampire,7.009408932708637,7.242797922793756
3074110,The Rangers In The South,2025-01-09,52340,3.99,186494.0,3,Indie,['DPA Studios'],https://store.steampowered.com/app/3074110,740,84,8365,"['2.5D', 'Action', 'Action RPG', 'Action Roguelike', 'Character Customization', 'Combat', 'Dungeon Crawler', 'Exploration', 'Fantasy', 'Hack and Slash', 'Indie', 'JRPG', 'Medieval', 'Old School', 'Open World', 'Pixel Graphics', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer']",DPA Studios,2.5D Action Action RPG Action Roguelike Character Customization Combat Dungeon Crawler Exploration Fantasy Hack and Slash Indie JRPG Medieval Old School Open World Pixel Graphics RPG Roguelike Roguelite Singleplayer,6.608000625296087,9.031931152002144
3083300,Proverbs,2024-11-07,20504,8.99,130346.0,16,Indie,['Mark Ffrench'],https://store.steampowered.com/app/3083300,661,99,620,"['2D', 'Casual', 'Clicker', 'Collectathon', 'Experimental', 'Historical', 'Logic', 'Pixel Graphics', 'Puzzle', 'Relaxing', 'Singleplayer']",Divide The Plunder,2D Casual Clicker Collectathon Experimental Historical Logic Pixel Graphics Puzzle Relaxing Singleplayer,6.495265555937008,6.431331081933479
3088250,Nitro Express,2025-05-19,18492,12.99,194635.0,3,AA,['Grayfax Software'],https://store.steampowered.com/app/3088250,891,76,8014,"['2D', '2D Platformer', 'Action', 'Anime', 'Arcade', 'Atmospheric', ""Beat 'em up"", 'Cute', 'Female Protagonist', 'Indie', 'Mechs', 'Military', 'Pixel Graphics', 'Platformer', 'Runner', 'Shooter', 'Side Scroller', 'Singleplayer', 'Tanks']",PLAYISM,2D 2D Platformer Action Anime Arcade Atmospheric Beat 'em up Cute Female Protagonist Indie Mechs Military Pixel Graphics Platformer Runner Shooter Side Scroller Singleplayer Tanks,6.79346613258001,8.989070065043654
3099000,Guns of Fury,2025-02-13,18756,14.99,218419.0,9,Indie,['Gelato Games Ltd'],https://store.steampowered.com/app/3099000,606,88,7064,"['2D', '2D Platformer', 'Action', 'Adventure', 'Arcade', 'Bullet Time', 'Combat', 'Indie', 'Mechs', 'Metroidvania', 'Multiple Endings', 'Old School', 'Pixel Graphics', 'Platformer', 'Retro', ""Shoot 'Em Up"", 'Shooter', 'Side Scroller', 'Singleplayer', 'Stylized']",Gelato Games Ltd,2D 2D Platformer Action Adventure Arcade Bullet Time Combat Indie Mechs Metroidvania Multiple Endings Old School Pixel Graphics Platformer Retro Shoot 'Em Up Shooter Side Scroller Singleplayer Stylized,6.408528791059498,8.862908295118627
3103780,DRAPLINE,2025-06-29,24410,9.99,194922.0,7,Indie,"['Vaka Game Magazine', 'KANAWO']",https://store.steampowered.com/app/3103780,904,96,3260,"['2D', 'Adventure', 'Anime', 'Cute', 'Dating Sim', 'Early Access', 'Emotional', 'Indie', 'Multiple Endings', 'Pixel Graphics', 'RPG', 'Roguelite', 'Romance', 'Simulation', 'Visual Novel']",Vaka Game Magazine,2D Adventure Anime Cute Dating Sim Early Access Emotional Indie Multiple Endings Pixel Graphics RPG Roguelite Romance Simulation Visual Novel,6.807934943699926,8.089789175789319
3107330,Nodebuster,2024-08-13,341191,2.99,912893.0,4,Indie,['Goblobin'],https://store.steampowered.com/app/3107330,12370,98,3965,"['2D', 'Abstract', 'Arcade', 'Artificial Intelligence', 'Casual', 'Clicker', 'Colorful', 'Experimental', 'Futuristic', 'Hacking', 'Idler', 'Indie', 'Management', 'Minimalist', 'Pixel Graphics', 'Relaxing', 'Retro', 'Simulation', 'Singleplayer', 'Strategy']",Goblobin,2D Abstract Arcade Artificial Intelligence Casual Clicker Colorful Experimental Futuristic Hacking Idler Indie Management Minimalist Pixel Graphics Relaxing Retro Simulation Singleplayer Strategy,9.423110302862831,8.285513309079741
3107350,PockeDate! - Pocket Dating Simulator,2024-11-27,37566,0.0,0.0,1,Indie,['TERNOX'],https://store.steampowered.com/app/3107350,1471,97,1565,"['Adventure', 'Anime', 'Cute', 'Dating Sim', 'Emotional', 'Free to Play', 'Horror', 'Indie', 'Multiple Endings', 'Nonlinear', 'Pixel Graphics', 'Psychological Horror', 'Retro', 'Romance', 'Simulation', 'Singleplayer', 'Visual Novel']",TERNOX,Adventure Anime Cute Dating Sim Emotional Free to Play Horror Indie Multiple Endings Nonlinear Pixel Graphics Psychological Horror Retro Romance Simulation Singleplayer Visual Novel,7.294377299288821,7.356279876550748
3109580,I Am Legion: Stand Survivors,2025-03-06,140113,8.99,950899.0,15,AA,['JA Game Studio'],https://store.steampowered.com/app/3109580,1743,84,6272,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Adventure', 'Anime', 'Bullet Hell', 'Combat', 'Dungeon Crawler', 'Indie', 'Loot', 'Pixel Graphics', 'Roguelike', 'Roguelite', ""Shoot 'Em Up"", 'Singleplayer', 'Top-Down']",Gamersky Games,2D Action Action RPG Action Roguelike Adventure Anime Bullet Hell Combat Dungeon Crawler Indie Loot Pixel Graphics Roguelike Roguelite Shoot 'Em Up Singleplayer Top-Down,7.463936604468925,8.744009988096744
3126150,BOKURA: planet,2025-04-24,62990,5.49,262723.0,4,Indie,['tokoronyori'],https://store.steampowered.com/app/3126150,957,76,4455,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Casual', 'Co-op', 'Cute', 'Drama', 'Emotional', 'Indie', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Psychological Horror', 'Puzzle Platformer', 'Story Rich']",Kodansha,2D Action Action-Adventure Adventure Atmospheric Casual Co-op Cute Drama Emotional Indie Multiplayer Online Co-Op Pixel Graphics Psychological Horror Puzzle Platformer Story Rich,6.86484777797086,8.40200678160712
3126330,Kiosk,2025-01-28,47587,3.99,150038.0,2,Indie,['Vivi'],https://store.steampowered.com/app/3126330,1568,88,2752,"[""1990's"", '3D', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Comedy', 'Conversation', 'Cooking', 'Dark', 'First-Person', 'Horror', 'Immersive Sim', 'Mystery', 'Pixel Graphics', 'Psychological Horror', 'Retro', 'Simulation', 'Singleplayer', 'Story Rich', 'Walking Simulator']",Vivi,1990's 3D Action-Adventure Adventure Atmospheric Comedy Conversation Cooking Dark First-Person Horror Immersive Sim Mystery Pixel Graphics Psychological Horror Retro Simulation Singleplayer Story Rich Walking Simulator,7.358193752733032,7.920446505142607
3133060,Gnomes,2025-04-04,48243,9.99,395857.0,4,Indie,['DYSTOPIAN'],https://store.steampowered.com/app/3133060,1124,97,4616,"['Atmospheric', 'Base Building', 'City Builder', 'Colony Sim', 'Colorful', 'Dark', 'Difficult', 'Dwarf', 'Economy', 'Farming Sim', 'Pixel Graphics', 'Procedural Generation', 'Replay Value', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Survival', 'Tower Defense', 'Turn-Based']",DYSTOPIAN,Atmospheric Base Building City Builder Colony Sim Colorful Dark Difficult Dwarf Economy Farming Sim Pixel Graphics Procedural Generation Replay Value Roguelike Roguelite Singleplayer Strategy Survival Tower Defense Turn-Based,7.025538314638521,8.43750042250699
3133060,Gnomes,2025-04-04,48243,9.99,395857.0,4,Indie,['DYSTOPIAN'],https://store.steampowered.com/app/3133060,1124,97,4616,"['Atmospheric', 'Base Building', 'City Builder', 'Colony Sim', 'Colorful', 'Dark', 'Difficult', 'Dwarf', 'Economy', 'Farming Sim', 'Pixel Graphics', 'Procedural Generation', 'Replay Value', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Survival', 'Tower Defense', 'Turn-Based']",Gamersky Games,Atmospheric Base Building City Builder Colony Sim Colorful Dark Difficult Dwarf Economy Farming Sim Pixel Graphics Procedural Generation Replay Value Roguelike Roguelite Singleplayer Strategy Survival Tower Defense Turn-Based,7.025538314638521,8.43750042250699
3147430,Journey to Incrementalia,2024-10-23,90575,4.99,329010.0,9,Indie,['Adam Travers'],https://store.steampowered.com/app/3147430,767,88,1888,"['2D', 'Adventure', 'Atmospheric', 'Auto Battler', 'Clicker', 'Dark Fantasy', 'Fantasy', 'Gothic', 'Hack and Slash', 'Idler', 'Linear', 'Minimalist', 'Mystery', 'Pixel Graphics', 'RPG', 'Relaxing', 'Retro', 'Singleplayer', 'Strategy', 'Top-Down']",Adam Travers,2D Adventure Atmospheric Auto Battler Clicker Dark Fantasy Fantasy Gothic Hack and Slash Idler Linear Minimalist Mystery Pixel Graphics RPG Relaxing Retro Singleplayer Strategy Top-Down,6.643789733147672,7.543802867501509
3167550,Tiny Pasture,2025-02-17,413716,5.99,1612958.0,45,AA,['CaveLiquid'],https://store.steampowered.com/app/3167550,5535,92,17315,"['2D', 'Agriculture', 'Atmospheric', 'Building', 'Capitalism', 'Card Game', 'Casual', 'Clicker', 'Crafting', 'Creature Collector', 'Cute', 'Farming Sim', 'Idler', 'Management', 'Nature', 'Pixel Graphics', 'Relaxing', 'Sandbox', 'Simulation', 'Singleplayer']",Gamersky Games,2D Agriculture Atmospheric Building Capitalism Card Game Casual Clicker Crafting Creature Collector Cute Farming Sim Idler Management Nature Pixel Graphics Relaxing Sandbox Simulation Singleplayer,8.619027497297505,9.759386208561871
3170540,Backyard Baseball '97,2024-10-10,91366,9.99,843477.0,8,Indie,['Mega Cat Studios'],https://store.steampowered.com/app/3170540,1816,97,4950,"[""1990's"", '2D', 'Anime', 'Arcade', 'Baseball', 'Cartoon', 'Casual', 'Classic', 'Colorful', 'Comedy', 'Cult Classic', 'Cute', 'Family Friendly', 'Funny', 'Nostalgia', 'Pixel Graphics', 'Retro', 'Simulation', 'Singleplayer', 'Sports']",Playground Productions,1990's 2D Anime Arcade Baseball Cartoon Casual Classic Colorful Comedy Cult Classic Cute Family Friendly Funny Nostalgia Pixel Graphics Retro Simulation Singleplayer Sports,7.504942068396171,8.507344855361422
3177970,Bioweaver,2024-11-15,44424,6.99,175317.0,5,Indie,"['Emprom Game', 'Wild Kid Games']",https://store.steampowered.com/app/3177970,641,79,3474,"['2D', 'Action', 'Action RPG', 'Action Roguelike', 'Automation', 'Bullet Hell', 'Character Customization', 'Deckbuilding', 'Hack and Slash', 'Indie', 'Loot', 'Looter Shooter', 'Pixel Graphics', 'Programming', 'RPG', 'Roguelite', 'Sci-fi', 'Singleplayer', 'Tactical RPG', 'Top-Down Shooter']",Emprom Game,2D Action Action RPG Action Roguelike Automation Bullet Hell Character Customization Deckbuilding Hack and Slash Indie Loot Looter Shooter Pixel Graphics Programming RPG Roguelite Sci-fi Singleplayer Tactical RPG Top-Down Shooter,6.464588303689961,8.153349757998892
3183350,Fantasy Aquarium,2024-11-21,16869,6.99,79490.0,41,Indie,['MOON SCAPE'],https://store.steampowered.com/app/3183350,572,84,2077,"['2D', 'Anime', 'Atmospheric', 'Cartoon', 'Cartoony', 'Casual', 'Clicker', 'Creature Collector', 'Cute', 'Dating Sim', 'Funny', 'Idler', 'Life Sim', 'Pixel Graphics', 'Point & Click', 'Relaxing', 'Simulation', 'Submarine', 'Time Management', 'Underwater']",HAMUXING Network Technology,2D Anime Atmospheric Cartoon Cartoony Casual Clicker Creature Collector Cute Dating Sim Funny Idler Life Sim Pixel Graphics Point & Click Relaxing Simulation Submarine Time Management Underwater,6.35088571671474,7.639161171659173
3184110,Widget Inc.,2024-10-31,81987,4.99,357267.0,22,Indie,['Leaping Turtle'],https://store.steampowered.com/app/3184110,656,86,2978,"['2D', 'Artificial Intelligence', 'Automation', 'Base Building', 'Casual', 'Clicker', 'Futuristic', 'Idler', 'Indie', 'Pixel Graphics', 'Post-apocalyptic', 'Procedural Generation', 'Resource Management', 'Simulation', 'Singleplayer', 'Strategy', 'Time Management', 'Top-Down']",Leaping Turtle,2D Artificial Intelligence Automation Base Building Casual Clicker Futuristic Idler Indie Pixel Graphics Post-apocalyptic Procedural Generation Resource Management Simulation Singleplayer Strategy Time Management Top-Down,6.48768401848461,7.999342952713282
3195790,White Knuckle,2025-04-17,103337,12.99,1180030.0,12,Indie,['Dark Machine Games'],https://store.steampowered.com/app/3195790,4736,99,12712,"['3D Platformer', 'Action', 'Adventure', 'Atmospheric', 'Dark', 'Early Access', 'FPS', 'First-Person', 'Horror', 'Old School', 'Parkour', 'Perma Death', 'Pixel Graphics', 'Platformer', 'Precision Platformer', 'PvE', 'Roguelike', 'Score Attack', 'Survival Horror', 'Underground']",DreadXP,3D Platformer Action Adventure Atmospheric Dark Early Access FPS First-Person Horror Old School Parkour Perma Death Pixel Graphics Platformer Precision Platformer PvE Roguelike Score Attack Survival Horror Underground,8.463159302923751,9.450380370950123
3209480,Last Report,2025-07-11,34347,4.99,128690.0,2,Indie,['Monopixel Games'],https://store.steampowered.com/app/3209480,1015,91,3878,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Dark', 'Exploration', 'Horror', 'Indie', 'Interactive Fiction', 'Linear', 'Mystery', 'Pixel Graphics', 'Point & Click', 'Psychological', 'Psychological Horror', 'Puzzle', 'Singleplayer', 'Story Rich', 'Supernatural']",Monopixel Games,2D Action Action-Adventure Adventure Atmospheric Dark Exploration Horror Indie Interactive Fiction Linear Mystery Pixel Graphics Point & Click Psychological Psychological Horror Puzzle Singleplayer Story Rich Supernatural,6.923628628138427,8.263332667439967
3226750,Deep Space Cache,2024-11-15,40301,0.99,32795.0,3,Indie,['Monu'],https://store.steampowered.com/app/3226750,738,93,368,"['2D', 'Arcade', 'Casual', 'Clicker', 'Destruction', 'Futuristic', 'Idler', 'Indie', 'Linear', 'Minimalist', 'Pixel Graphics', 'Retro', 'Sci-fi', 'Singleplayer', 'Space', 'Space Sim', 'Spaceships', 'Strategy', 'Top-Down', 'Top-Down Shooter']",Monu,2D Arcade Casual Clicker Destruction Futuristic Idler Indie Linear Minimalist Pixel Graphics Retro Sci-fi Singleplayer Space Space Sim Spaceships Strategy Top-Down Top-Down Shooter,6.6052979209482015,5.910796644040527
3228180,Click Mage,2025-01-06,59400,4.99,256171.0,3,Indie,['Tiny Crow Games'],https://store.steampowered.com/app/3228180,1941,93,2058,"['2D', 'Building', 'Casual', 'Clicker', 'Crafting', 'Fantasy', 'Indie', 'Magic', 'Medieval', 'Mining', 'Nature', 'Pixel Graphics', 'Puzzle', 'Relaxing', 'Resource Management', 'Simulation', 'Singleplayer', 'Tutorial']",Tiny Crow Games,2D Building Casual Clicker Crafting Fantasy Indie Magic Medieval Mining Nature Pixel Graphics Puzzle Relaxing Resource Management Simulation Singleplayer Tutorial,7.571473648851271,7.629975707027789
3267900,Click and Conquer,2025-06-25,32384,3.99,110631.0,4,Indie,['SOCKHOUSE STUDIOS'],https://store.steampowered.com/app/3267900,992,95,498,"['2D', 'Arcade', 'Casual', 'Clicker', 'Colorful', 'Economy', 'Idler', 'Minimalist', 'Pixel Graphics', 'Relaxing', 'Resource Management', 'Retro', 'Simulation', 'Singleplayer', 'Strategy', 'World War II']",SOCKHOUSE STUDIOS,2D Arcade Casual Clicker Colorful Economy Idler Minimalist Pixel Graphics Relaxing Resource Management Retro Simulation Singleplayer Strategy World War II,6.900730664045173,6.212606095751519
3278760,The Happyhills Homicide,2024-11-04,77068,0.0,0.0,1,Indie,['Copperbolt'],https://store.steampowered.com/app/3278760,1135,96,962,"['1980s', '2D', 'Adventure', 'Assassin', 'Cartoony', 'Comedy', 'Dark Humor', 'Free to Play', 'Gore', 'Horror', 'Indie', 'Mystery', 'Pixel Graphics', 'Puzzle', 'Puzzle Platformer', 'PvE', 'Retro', 'Singleplayer', 'Stealth', 'Violent']",Copperbolt,1980s 2D Adventure Assassin Cartoony Comedy Dark Humor Free to Play Gore Horror Indie Mystery Pixel Graphics Puzzle Puzzle Platformer PvE Retro Singleplayer Stealth Violent,7.035268599281097,6.870053411798126
3279120,Arisen Force: Life Devotee - Initial Ver.,2024-11-24,190877,0.0,59.0,2,Indie,['Lemport'],https://store.steampowered.com/app/3279120,2114,97,4231,"['2.5D', 'Action', 'Action RPG', 'Adventure', 'Arcade', ""Beat 'em up"", 'Controller', 'Exploration', 'Fantasy', 'Free to Play', 'Funny', 'Indie', 'Isometric', 'JRPG', 'Linear', 'Mystery', 'Pixel Graphics', 'RPG', 'Side Scroller', 'Souls-like']",Lemport,2.5D Action Action RPG Adventure Arcade Beat 'em up Controller Exploration Fantasy Free to Play Funny Indie Isometric JRPG Linear Mystery Pixel Graphics RPG Side Scroller Souls-like,7.656810091480378,8.350429973538136
3315330,Big Winner,2025-06-13,32221,12.99,303872.0,10,Indie,['iFAction Studio'],https://store.steampowered.com/app/3315330,504,85,1737,"['2D', 'Card Battler', 'Card Game', 'Cooking', 'Deckbuilding', 'Futuristic', 'Gambling', 'Indie', 'Multiple Endings', 'Pixel Graphics', 'RPG', 'Roguelite', 'Simulation', 'Singleplayer', 'Strategy', 'Strategy RPG']",iFAction Studio,2D Card Battler Card Game Cooking Deckbuilding Futuristic Gambling Indie Multiple Endings Pixel Graphics RPG Roguelite Simulation Singleplayer Strategy Strategy RPG,6.22455842927536,7.460490305825338
3315330,Big Winner,2025-06-13,32221,12.99,303872.0,10,Indie,['iFAction Studio'],https://store.steampowered.com/app/3315330,504,85,1737,"['2D', 'Card Battler', 'Card Game', 'Cooking', 'Deckbuilding', 'Futuristic', 'Gambling', 'Indie', 'Multiple Endings', 'Pixel Graphics', 'RPG', 'Roguelite', 'Simulation', 'Singleplayer', 'Strategy', 'Strategy RPG']",BOBO GAMES,2D Card Battler Card Game Cooking Deckbuilding Futuristic Gambling Indie Multiple Endings Pixel Graphics RPG Roguelite Simulation Singleplayer Strategy Strategy RPG,6.22455842927536,7.460490305825338
3334660,Winion Virus,2024-12-26,9009,10.99,82713.0,5,Indie,['Dawntown Studio'],https://store.steampowered.com/app/3334660,800,96,454,"['2D', '2D Platformer', '3D', '3D Platformer', 'Conversation', 'Cute', 'Dark', 'Emotional', 'Horror', 'Indie', 'Lore-Rich', 'Mystery', 'Pixel Graphics', 'Point & Click', 'Psychological Horror', 'Sci-fi', 'Simulation', 'Singleplayer', 'Story Rich', 'Visual Novel']",Dawntown Studio,2D 2D Platformer 3D 3D Platformer Conversation Cute Dark Emotional Horror Indie Lore-Rich Mystery Pixel Graphics Point & Click Psychological Horror Sci-fi Simulation Singleplayer Story Rich Visual Novel,6.68586094706836,6.12029741895095
