steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,publishers,developers,steamUrl,review_count,review_score,followers,tags
2248430,Touhou Artificial Dream in Arcadia,2023-09-22,60103,9.99,329255.0,7,Indie,"['Bar Holographic Otaku', '东游鉴']",['Bar Holographic Otaku'],https://store.steampowered.com/app/2248430,1104,97,3485,"[""1990's"", '2D', 'Adventure', 'Anime', 'Bullet Hell', 'Dungeon Crawler', 'Exploration', 'Faith', 'Fantasy', 'Female Protagonist', 'First-Person', 'Indie', 'JRPG', 'Old School', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Singleplayer', 'Turn-Based Combat']"
2257010,Creeper World IXE,2024-12-12,26057,19.99,433524.0,17,Indie,['Knuckle Cracker'],['Knuckle Cracker'],https://store.steampowered.com/app/2257010,728,70,6174,"['1980s', '2D', 'Action', 'Colorful', 'Grand Strategy', 'Level Editor', 'Physics', 'Pixel Graphics', 'RTS', 'Real Time Tactics', 'Sandbox', 'Sci-fi', 'Simulation', 'Space', 'Strategy', 'Tactical', 'Tower Defense', 'Tutorial', 'War', 'Wargame']"
2258890,Xanadu Land,2024-01-17,38344,0.0,77842.0,29,Indie,['whiteisle Studio'],['whiteisle Studio'],https://store.steampowered.com/app/2258890,725,81,1321,"['Bullet Hell', 'Co-op Campaign', 'Combat', 'Early Access', 'Fantasy', 'Fast-Paced', 'Free to Play', 'Funny', 'Indie', 'Loot', 'MMORPG', 'Massively Multiplayer', 'Multiplayer', 'Open World', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Retro', 'Roguelike']"
2273420,Private Dorm Manager,2023-12-15,350626,10.99,2928073.0,5,Indie,"['Mango Party', 'Mango Party News']",['HornyDoge'],https://store.steampowered.com/app/2273420,5820,94,37323,"['Anime', 'Clicker', 'Crime', 'Cute', 'Dating Sim', 'FMV', 'Female Protagonist', 'Hentai', 'JRPG', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'Point & Click', 'Puzzle', 'RPG', 'Sexual Content', 'Simulation', 'Singleplayer', 'Strategy']"
2276930,Chillquarium,2023-09-06,332453,5.99,1488377.0,35,Indie,['Ben Reber'],['Ben Reber'],https://store.steampowered.com/app/2276930,7407,93,8239,"['2D', 'Atmospheric', 'Capitalism', 'Casual', 'Clicker', 'Collectathon', 'Colorful', 'Cozy', 'Creature Collector', 'Cute', 'Economy', 'Family Friendly', 'Fishing', 'Idler', 'Nature', 'Pixel Graphics', 'Relaxing', 'Resource Management', 'Simulation', 'Underwater']"
2276980,FACEMINER,2025-02-27,30328,7.99,192755.0,4,Indie,['Wristwork Ltd'],['Wristwork'],https://store.steampowered.com/app/2276980,685,91,2745,"[""1990's"", 'Alternate History', 'Artificial Intelligence', 'Atmospheric', 'Capitalism', 'Clicker', 'Dystopian', 'Economy', 'Idler', 'Immersive Sim', 'Management', 'Pixel Graphics', 'Point & Click', 'Political', 'Retro', 'Simulation', 'Singleplayer', 'Story Rich', 'Strategy', 'Surreal']"
2277320,Necrosmith 2,2024-03-27,100828,7.99,520187.0,8,Indie,['Alawar'],['Alawar'],https://store.steampowered.com/app/2277320,1291,78,8172,"['2D', 'Action', 'Bullet Hell', 'Combat', 'Dark Fantasy', 'Exploration', 'Magic', 'Management', 'Old School', 'Pixel Graphics', 'Real-Time', 'Roguelike', 'Roguelite', 'Simulation', 'Strategy', 'Tactical', 'Top-Down', 'Tower Defense', 'Vampire', 'Zombies']"
2285550,Doloc Town,2025-05-07,56142,14.99,559083.0,14,Indie,['Logoi Games'],['RedSaw Games Studio'],https://store.steampowered.com/app/2285550,1370,95,12800,"['Adventure', 'Building', 'Casual', 'Combat', 'Cooking', 'Cozy', 'Crafting', 'Early Access', 'Exploration', 'Farming', 'Farming Sim', 'Female Protagonist', 'Fishing', 'Pixel Graphics', 'Platformer', 'Post-apocalyptic', 'RPG', 'Relaxing', 'Side Scroller', 'Simulation']"
2286780,Aeruta,2024-05-15,17720,14.99,216843.0,6,Indie,"['GRAVITY GAME ARISE Co., Ltd.']",['FromDawn Games'],https://store.steampowered.com/app/2286780,538,91,5227,"['2D', '2D Platformer', 'Action', 'Action-Adventure', 'Adventure', 'Anime', 'Casual', 'Character Action Game', 'Cooking', 'Cute', 'Early Access', 'Female Protagonist', 'Funny', 'Indie', 'Management', 'Pixel Graphics', 'RPG', 'Relaxing', 'Simulation', 'Singleplayer']"
2289450,Idle Cave Miner,2023-12-07,215377,0.0,154488.0,33,Indie,['Cold Hours'],['Cold Hours'],https://store.steampowered.com/app/2289450,794,81,948,"['2D', 'Casual', 'Clicker', 'Colorful', 'Crafting', 'Cute', 'Deckbuilding', 'Destruction', 'Free to Play', 'Idler', 'Indie', 'Inventory Management', 'Management', 'Mining', 'Party-Based RPG', 'Pixel Graphics', 'Resource Management', 'Simulation', 'Singleplayer', 'Stylized']"
2292060,Spell Disk,2023-09-18,71959,14.99,827074.0,9,Indie,['Sunpeak Games'],['Sunpeak Games'],https://store.steampowered.com/app/2292060,911,89,7489,"['2D', 'Action', 'Action Roguelike', 'Arcade', 'Bullet Hell', 'Combat', 'Controller', 'Dungeon Crawler', 'Fantasy', 'Hack and Slash', 'Inventory Management', 'Magic', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'Roguelike', 'Roguelite', ""Shoot 'Em Up"", 'Singleplayer', 'Top-Down']"
2299900,Felvidek,2024-03-29,71951,10.99,656502.0,3,Indie,['Tutto Passa'],"['Jozef Pavelka', 'Vlado Ganaj']",https://store.steampowered.com/app/2299900,4450,99,14045,"['2D', 'Atmospheric', 'Combat', 'Dark Fantasy', 'Exploration', 'Hand-drawn', 'Historical', 'Indie', 'JRPG', 'Linear', 'Medieval', 'Pixel Graphics', 'RPG', 'RPGMaker', 'Retro', 'Singleplayer', 'Stylized', 'Surreal', 'Top-Down', 'Turn-Based Combat']"
2302540,花火与幽灵少女 - Hanabi and Ghost girl,2025-02-22,21090,0.0,0.0,3,Hobbyist,['Tiram1su Games'],['Tiram1su Games'],https://store.steampowered.com/app/2302540,680,99,450,"['2D', '2D Platformer', 'Adventure', 'Anime', 'Atmospheric', 'Drama', 'Female Protagonist', 'Funny', 'Horror', 'Indie', 'Interactive Fiction', 'JRPG', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Puzzle', 'RPG', 'Singleplayer', 'Story Rich', 'Surreal']"
2305500,FAIRY TAIL: DUNGEONS,2024-08-26,21195,13.99,229008.0,15,Indie,['Kodansha'],['ginolabo'],https://store.steampowered.com/app/2305500,583,93,4184,"['2D', 'Adventure', 'Anime', 'Card Game', 'Deckbuilding', 'Fantasy', 'Indie', 'Magic', 'Pixel Graphics', 'RPG', 'Replay Value', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Singleplayer', 'Strategy', 'Turn-Based']"
2313020,Umamusume: Pretty Derby - Party Dash,2024-08-29,24872,44.99,764243.0,6,AA,"['Cygames, Inc.']","['Cygames, Inc.', 'Arc System Works']",https://store.steampowered.com/app/2313020,976,67,6641,"['2D', '4 Player Local', 'Action', 'Action-Adventure', 'Adventure', 'Anime', 'Basketball', 'Casual', 'Comedy', 'Cute', 'Horses', 'Multiplayer', 'Party', 'Party Game', 'Pixel Graphics', 'PvE', 'PvP', 'Side Scroller', 'Singleplayer', 'Sports']"
